episode_id,family,policy_id,block_id,goal,scenario,accepted_valid,success,failure_stage,failure_label,trigger_eligible,event_delivered,event_observed,motion_truncated_by_release,intervention_exposure_label
online_correction_v4-C7-b015-978ff1481513fcf2,C7,cosmos3_nano_droid,15,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b015-a85eb448e8a1eb86,C7,cosmos3_nano_droid,15,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b015-b10d9ab7a1948807,C7,cosmos3_nano_droid,15,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-34cb4c5d423d1efc,C7,cosmos3_nano_droid,16,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-79bdd4209a091eaf,C7,cosmos3_nano_droid,16,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-89c038ca43a7d96c,C7,cosmos3_nano_droid,16,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-8bac5989d7f1e634,C7,cosmos3_nano_droid,16,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-8cfa06781fe01b1c,C7,cosmos3_nano_droid,16,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-8fa15b625e5b7f59,C7,cosmos3_nano_droid,16,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-b0e4ddc2a9440e0c,C7,cosmos3_nano_droid,16,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-b8d20cbf6ccf3e77,C7,cosmos3_nano_droid,16,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-cbba77e667dd35d9,C7,cosmos3_nano_droid,16,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-ec672554507f3930,C7,cosmos3_nano_droid,16,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-f051dede8d4b8b22,C7,cosmos3_nano_droid,16,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-f588ae06b6a98e0f,C7,cosmos3_nano_droid,16,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-09d0c1d85ad55672,C7,cosmos3_nano_droid,17,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-2c89cbc72af21c57,C7,cosmos3_nano_droid,17,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-300ed76386dec5a6,C7,cosmos3_nano_droid,17,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-3827b92811767d23,C7,cosmos3_nano_droid,17,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-490a60a2ee85501c,C7,cosmos3_nano_droid,17,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-56263d2c1684c753,C7,cosmos3_nano_droid,17,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-9cc04dc8dc2616c1,C7,cosmos3_nano_droid,17,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-a07d630bc81446c9,C7,cosmos3_nano_droid,17,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-bb82f6684531e93a,C7,cosmos3_nano_droid,17,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-df5805b48b53fd1d,C7,cosmos3_nano_droid,17,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-e5fb73f9fe0bc25b,C7,cosmos3_nano_droid,17,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-fc952663b08423e4,C7,cosmos3_nano_droid,17,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-2709dcbdeb85f2c2,C7,cosmos3_nano_droid,18,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-3aae7be79cead9fd,C7,cosmos3_nano_droid,18,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-47c9478d5422196a,C7,cosmos3_nano_droid,18,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-48a712d9df509d06,C7,cosmos3_nano_droid,18,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-50b6952ccf822d3a,C7,cosmos3_nano_droid,18,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-5e229e75cc6d1806,C7,cosmos3_nano_droid,18,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-8c0d90fbc599e376,C7,cosmos3_nano_droid,18,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-91c2c570ecc856d8,C7,cosmos3_nano_droid,18,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-b42b3be343b23976,C7,cosmos3_nano_droid,18,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-b7608efa83e92d38,C7,cosmos3_nano_droid,18,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-c8ba421b784cacda,C7,cosmos3_nano_droid,18,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-f0d2c102e3b1dae7,C7,cosmos3_nano_droid,18,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-2ebc927b06649563,C7,cosmos3_nano_droid,19,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-37c0ec5cbd772f1b,C7,cosmos3_nano_droid,19,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-73eb1f3602c2f4a7,C7,cosmos3_nano_droid,19,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-743df362f124087d,C7,cosmos3_nano_droid,19,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-7d0992631634e130,C7,cosmos3_nano_droid,19,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-a88617373c7bbb4f,C7,cosmos3_nano_droid,19,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-cadb2b56af694eb8,C7,cosmos3_nano_droid,19,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-d2121b735f536fb0,C7,cosmos3_nano_droid,19,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-dd88dfbe0b58408e,C7,cosmos3_nano_droid,19,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-ed58f65ad9fc9764,C7,cosmos3_nano_droid,19,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-f3139a3d1c1cd330,C7,cosmos3_nano_droid,19,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-3b746ba70f488246,C7,cosmos3_nano_droid,20,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-66405e75735a0614,C7,cosmos3_nano_droid,20,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-68a881aa3c470aea,C7,cosmos3_nano_droid,20,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-b5be56a2edf9cdfc,C7,cosmos3_nano_droid,20,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-bffd97b6bfaf586c,C7,cosmos3_nano_droid,20,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-d8b50943b0bfa212,C7,cosmos3_nano_droid,20,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-0578f74c26429ddc,C7,cosmos3_nano_droid,21,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-1179378dcc34eb20,C7,cosmos3_nano_droid,21,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-3d05bbf505afbf9b,C7,cosmos3_nano_droid,21,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-53d1d4494de4c160,C7,cosmos3_nano_droid,21,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-5d00340ef5ced8d6,C7,cosmos3_nano_droid,21,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-6efa044a1d3d517c,C7,cosmos3_nano_droid,21,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-add610c20ceda7ca,C7,cosmos3_nano_droid,21,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-b05484668a6445a2,C7,cosmos3_nano_droid,21,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-f2396be77e463b5d,C7,cosmos3_nano_droid,21,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-2a84457798987897,C7,cosmos3_nano_droid,22,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-59891d1f995d6e5d,C7,cosmos3_nano_droid,22,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-65cc3eaac1fd5d87,C7,cosmos3_nano_droid,22,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-894900f7ca809ee0,C7,cosmos3_nano_droid,22,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-b81d4d552d9a9038,C7,cosmos3_nano_droid,22,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-d2af4359a4234b22,C7,cosmos3_nano_droid,22,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-df84fb3dc0273da4,C7,cosmos3_nano_droid,22,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-f104add9c0e78989,C7,cosmos3_nano_droid,22,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-09875aaeadce3ae9,C7,cosmos3_nano_droid,23,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-11b8b59441a5bf82,C7,cosmos3_nano_droid,23,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-4070d1c54fa412c9,C7,cosmos3_nano_droid,23,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-5d8d1b36bda3e1e8,C7,cosmos3_nano_droid,23,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-6a03807967c4fac5,C7,cosmos3_nano_droid,23,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-afce90d7a345af71,C7,cosmos3_nano_droid,23,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-c35a0b63519fd207,C7,cosmos3_nano_droid,23,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-e2fdd4b707703436,C7,cosmos3_nano_droid,23,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-efe612f33d181001,C7,cosmos3_nano_droid,23,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-0637709fe0874ecb,C7,cosmos3_nano_droid,24,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-0e08a4a92fa80d9c,C7,cosmos3_nano_droid,24,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-3ef9008875092dc5,C7,cosmos3_nano_droid,24,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-74f410f1bf02ac87,C7,cosmos3_nano_droid,24,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-99d63363f4b76a4f,C7,cosmos3_nano_droid,24,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-c2ee57541e29f4e5,C7,cosmos3_nano_droid,24,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-c48a5f39ab14407e,C7,cosmos3_nano_droid,24,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-0601f18ad0367005,C7,cosmos3_nano_droid,25,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-2ca33ee964a607bf,C7,cosmos3_nano_droid,25,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-2ce3c28a801bef35,C7,cosmos3_nano_droid,25,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-398f0d2a46ade9d1,C7,cosmos3_nano_droid,25,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-4a9ccad4a1b0cd5f,C7,cosmos3_nano_droid,25,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-5e299ad010a8ad25,C7,cosmos3_nano_droid,25,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-8632be773f75e59b,C7,cosmos3_nano_droid,25,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-8e6fd3b3e05c8909,C7,cosmos3_nano_droid,25,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-b230bc280c228ee4,C7,cosmos3_nano_droid,25,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-0c9283d50ddc628e,C7,cosmos3_nano_droid,26,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-3f224b2708abe548,C7,cosmos3_nano_droid,26,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-421aec91e36a1feb,C7,cosmos3_nano_droid,26,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-46911948ad828e1b,C7,cosmos3_nano_droid,26,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-57f879b59ff52568,C7,cosmos3_nano_droid,26,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-6d84bc72e1db8b19,C7,cosmos3_nano_droid,26,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-6efe5df4e412abdb,C7,cosmos3_nano_droid,26,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-772ac1ab97379ff6,C7,cosmos3_nano_droid,26,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-8e3f48a0771ee260,C7,cosmos3_nano_droid,26,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-acbcf4f00320f373,C7,cosmos3_nano_droid,26,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-59e7e7e28cb08e45,C7,cosmos3_nano_droid,27,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-9a0b8ec3031b2fc1,C7,cosmos3_nano_droid,27,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-a307b3aced9a6bee,C7,cosmos3_nano_droid,27,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-b0c82c4356817ae3,C7,cosmos3_nano_droid,27,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-ebb094d19b4a1a28,C7,cosmos3_nano_droid,27,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-f024e36b642a00d3,C7,cosmos3_nano_droid,27,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-1e1515687fb80929,C7,cosmos3_nano_droid,28,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-325050f95f2a7a90,C7,cosmos3_nano_droid,28,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-5eb4b93ba2f1b23e,C7,cosmos3_nano_droid,28,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-8c211151d56a9d90,C7,cosmos3_nano_droid,28,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-d318c37318351139,C7,cosmos3_nano_droid,28,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-d9acbc67400e6f7d,C7,cosmos3_nano_droid,28,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-e9df8ead808651d3,C7,cosmos3_nano_droid,28,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-0764f3ff0201c990,C7,cosmos3_nano_droid,29,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-1d97439f36cc8325,C7,cosmos3_nano_droid,29,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-6cfebf72e9e177df,C7,cosmos3_nano_droid,29,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-895ef9f870ed9782,C7,cosmos3_nano_droid,29,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-98dd4171f6c4c87a,C7,cosmos3_nano_droid,29,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-cc56f4f600cf2638,C7,cosmos3_nano_droid,29,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-d61a83ae0c255a90,C7,cosmos3_nano_droid,29,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-e2d55e0a13fb182e,C7,cosmos3_nano_droid,29,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-e35cd8287af4eae1,C7,cosmos3_nano_droid,29,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-f5958162e3096106,C7,cosmos3_nano_droid,29,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-1814701bcb380767,C7,cosmos3_nano_droid,30,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-380a0ff986e69eca,C7,cosmos3_nano_droid,30,front,original_sham,1,0,transport,transport_incomplete,0,0,0,0,
online_correction_v4-C7-b030-3ab7196cd754b363,C7,cosmos3_nano_droid,30,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-4d0fb95e834907fe,C7,cosmos3_nano_droid,30,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-544481082948ca38,C7,cosmos3_nano_droid,30,left,destination_static,1,0,transport,transport_incomplete,0,0,0,0,
online_correction_v4-C7-b030-7c6dec70375e5bc3,C7,cosmos3_nano_droid,30,right,original_sham,1,0,transport,transport_incomplete,0,0,0,0,
online_correction_v4-C7-b030-7ec47316cd4b446c,C7,cosmos3_nano_droid,30,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-a3d1f1647e0df885,C7,cosmos3_nano_droid,30,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-c32c1fb792d1f687,C7,cosmos3_nano_droid,30,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-125ecc88ffc301ad,C7,cosmos3_nano_droid,31,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-144a694eb7a3708f,C7,cosmos3_nano_droid,31,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-4959953c58cdc158,C7,cosmos3_nano_droid,31,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-5f609353e2aa48ac,C7,cosmos3_nano_droid,31,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-8846cc943124ccf6,C7,cosmos3_nano_droid,31,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-bcde3b1f95b14665,C7,cosmos3_nano_droid,31,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-018930a8052f3683,C7,cosmos3_nano_droid,32,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-371442cbe7cae751,C7,cosmos3_nano_droid,32,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-4032c15795a3fcc0,C7,cosmos3_nano_droid,32,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-868ce56401621600,C7,cosmos3_nano_droid,32,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-8bad46555c57dbed,C7,cosmos3_nano_droid,32,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-a54d90169bb377d8,C7,cosmos3_nano_droid,32,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-d931ec8aa4e1c7cb,C7,cosmos3_nano_droid,32,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-f7a9e6f5a672fb07,C7,cosmos3_nano_droid,32,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-06a53cd910080742,C7,cosmos3_nano_droid,33,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-1ed169b921d5ed8f,C7,cosmos3_nano_droid,33,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-67df8bb1ce28675a,C7,cosmos3_nano_droid,33,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-9b1dc2ff1ed84f6b,C7,cosmos3_nano_droid,33,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-ecd32acbbe19e655,C7,cosmos3_nano_droid,33,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-f05207177f629110,C7,cosmos3_nano_droid,33,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-14ff3be3ebe0ba3d,C7,cosmos3_nano_droid,34,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-58e62b0719da024b,C7,cosmos3_nano_droid,34,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-a0e05b3d88d16563,C7,cosmos3_nano_droid,34,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-dcfaa2678b011432,C7,cosmos3_nano_droid,34,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-e0998e53018c084b,C7,cosmos3_nano_droid,34,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-ff64087f023ab483,C7,cosmos3_nano_droid,34,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-2231f740341c35ff,C7,cosmos3_nano_droid,35,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-3d360f323acf171a,C7,cosmos3_nano_droid,35,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-5ca53f17de0ed364,C7,cosmos3_nano_droid,35,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-80f11e3fb93c3fea,C7,cosmos3_nano_droid,35,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-a000fef22b022487,C7,cosmos3_nano_droid,35,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-adcfbfe453f497be,C7,cosmos3_nano_droid,35,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-b981dd39ddd0d79f,C7,cosmos3_nano_droid,35,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-d13ab2fdeb224621,C7,cosmos3_nano_droid,35,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-0cc1c2b4a701c6a9,C7,cosmos3_nano_droid,36,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-0f8515fd84435493,C7,cosmos3_nano_droid,36,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-12035c7c2c777301,C7,cosmos3_nano_droid,36,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-84a3553cad1f35ee,C7,cosmos3_nano_droid,36,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-a0a7c816baa3dee4,C7,cosmos3_nano_droid,36,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-08a44c06f56f84a2,C7,cosmos3_nano_droid,37,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-3ef72de014aa01be,C7,cosmos3_nano_droid,37,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-5b56004a6a10f309,C7,cosmos3_nano_droid,37,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-69ba6c16ab4f3c75,C7,cosmos3_nano_droid,37,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-d72104b33e1a9d5b,C7,cosmos3_nano_droid,37,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-313f3efc3e2086ac,C7,cosmos3_nano_droid,38,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-774465d05e6a4b4d,C7,cosmos3_nano_droid,38,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-7ed0eb2e42538bc7,C7,cosmos3_nano_droid,38,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-a53d380a4e1eb169,C7,cosmos3_nano_droid,38,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-b6d13df979bc7adf,C7,cosmos3_nano_droid,38,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-f5776ec7bd93b44b,C7,cosmos3_nano_droid,38,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
