condition_id,model_id,model_class,wording,analysis_tier,direction,run,episode_seed,instruction,binary_success,outcome_stage,outcome_stage_label,endpoint_class,final_requested_relation,final_opposite_relation,verified_pickup,pickup_step,release_step,first_interaction_step,first_requested_relation_step,steps,duration_s,final_cube_minus_bowl_robot_x_m,final_cube_minus_bowl_robot_y_m,final_cube_minus_bowl_robot_z_m,requested_signed_final_offset_m,cube_xy_path_length_m,hdf5_path,log_path,episode_result_path,figure_path
pi05_short_static15,pi05_droid_vla,VLA,short_paraphrase,original_confirmatory,right,7,6107,Put the cube right of the bowl,True,success,success,requested_region,True,False,True,42,309,42,307,309,20.6,0.023136615753173828,-0.05051248520612717,0.049348920583724976,0.05051248520612717,0.7645749684337995,/home/ali/projects/RoboLab/output/v1_pi05_vague/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_vague/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__short_paraphrase__right__seed-6107__success.png
pi05_short_static15,pi05_droid_vla,VLA,short_paraphrase,original_confirmatory,right,8,6108,Put the cube right of the bowl,True,success,success,requested_region,True,False,True,285,363,285,354,363,24.2,-0.006876438856124878,-0.15474018454551697,0.09496188908815384,0.15474018454551697,0.5769169025814666,/home/ali/projects/RoboLab/output/v1_pi05_vague/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_vague/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__short_paraphrase__right__seed-6108__success.png
pi05_short_static15,pi05_droid_vla,VLA,short_paraphrase,original_confirmatory,right,9,6109,Put the cube right of the bowl,True,success,success,requested_region,True,False,True,84,253,84,251,253,16.866666666666667,-0.09392106533050537,-0.09886589273810387,-0.012485936284065247,0.09886589273810387,0.2388192253187143,/home/ali/projects/RoboLab/output/v1_pi05_vague/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_vague/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_vague/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__short_paraphrase__right__seed-6109__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,0,7200,The rubiks cube should end up to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,167,178,167,,450,30.0,-0.09256500005722046,0.05203811824321747,0.03978794813156128,0.05203811824321747,0.12738541686415125,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7200__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,1,7201,The rubiks cube should end up to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,36,46,36,,450,30.0,-0.1288796365261078,-0.0021717920899391174,0.0037528574466705322,-0.0021717920899391174,0.09819989590501643,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7201__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,2,7202,The rubiks cube should end up to the left of the bowl,False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.14012861251831055,0.03534340858459473,0.003753945231437683,0.03534340858459473,0.09913211456104322,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7202__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,3,7203,The rubiks cube should end up to the left of the bowl,False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.13761812448501587,0.007292717695236206,0.003753572702407837,0.007292717695236206,0.04443895384258123,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7203__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,4,7204,The rubiks cube should end up to the left of the bowl,False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.13551732897758484,0.010330811142921448,0.003754556179046631,0.010330811142921448,0.07717914722280142,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7204__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,5,7205,The rubiks cube should end up to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,122,136,122,,450,30.0,-0.13274329900741577,-0.011502459645271301,0.01076778769493103,-0.011502459645271301,0.04836458598246497,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7205__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,6,7206,The rubiks cube should end up to the left of the bowl,False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.1308756172657013,0.028330355882644653,0.003757365047931671,0.028330355882644653,0.04697387106924739,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7206__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,7,7207,The rubiks cube should end up to the left of the bowl,False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.11243203282356262,0.010770082473754883,-0.028010636568069458,0.010770082473754883,0.0796242052713721,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7207__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,8,7208,The rubiks cube should end up to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,41,161,41,,450,30.0,-0.0668519139289856,0.05135530233383179,0.01076468825340271,0.05135530233383179,0.3778284604705469,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7208__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,left,9,7209,The rubiks cube should end up to the left of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,223,,223,,450,30.0,-0.08529189229011536,0.055630095303058624,0.003754749894142151,0.055630095303058624,0.13537433353477213,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__left__seed-7209__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,0,7200,The rubiks cube should end up to the right of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,326,391,326,,450,30.0,-0.10817286372184753,-0.04035954177379608,-0.010854668915271759,0.04035954177379608,0.268935560504278,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7200__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,1,7201,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,35,256,35,254,256,17.066666666666666,-0.06408900022506714,-0.08769662491977215,0.06248779594898224,0.08769662491977215,0.288987091288773,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7201__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,2,7202,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,115,429,115,415,429,28.599999999999998,-0.027047157287597656,-0.17025769874453545,-0.0076804012060165405,0.17025769874453545,0.48224999193033435,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7202__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,3,7203,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,129,327,129,296,327,21.8,-0.090595543384552,-0.3086163103580475,0.01596248894929886,0.3086163103580475,0.5315010925033979,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7203__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,4,7204,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,93,316,93,290,316,21.066666666666666,-0.022763371467590332,-0.1995810568332672,0.09335780143737793,0.1995810568332672,0.3945122585872176,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7204__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,5,7205,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,190,415,190,389,415,27.666666666666668,-0.015355676412582397,-0.13493504282087088,-0.00044558197259902954,0.13493504282087088,0.7414363021224665,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7205__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,6,7206,The rubiks cube should end up to the right of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,88,331,88,,450,30.0,-0.14130544662475586,-0.01937839388847351,-0.0015209689736366272,0.01937839388847351,0.6256050920819666,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7206__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,7,7207,The rubiks cube should end up to the right of the bowl,False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,147,258,147,,450,30.0,-0.07520225644111633,0.028979383409023285,-0.01901978999376297,-0.028979383409023285,0.3386900439588504,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7207__failure.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,8,7208,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,70,147,70,86,147,9.8,-0.04108026623725891,-0.2554044872522354,0.004827640950679779,0.2554044872522354,0.39348281592220347,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7208__success.png
pi05_declarative_static15,pi05_droid_vla,VLA,declarative_goal,post_interim_direct_stress,right,9,7209,The rubiks cube should end up to the right of the bowl,True,success,success,requested_region,True,False,True,145,166,145,158,166,11.066666666666666,-0.06481516361236572,-0.1935330629348755,0.10763940215110779,0.1935330629348755,0.25576104665775173,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_declarative/RubiksCubeRightOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_declarative/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__declarative_goal__right__seed-7209__success.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,0,7200,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.1351892352104187,0.0007171332836151123,0.0037555843591690063,0.0007171332836151123,0.022069329250936843,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7200__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,1,7201,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",True,success,success,requested_region,True,False,True,56,62,56,72,73,4.866666666666666,-0.07211470603942871,0.07491697371006012,-0.01617594063282013,0.07491697371006012,0.12422722652126138,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7201__success.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,2,7202,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.13821682333946228,0.005898274481296539,0.0037538111209869385,0.005898274481296539,0.05850591633122875,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7202__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,3,7203,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,351,,351,,450,30.0,-0.13986995816230774,0.004710003733634949,0.00375375896692276,0.004710003733634949,0.08340062545727792,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_3.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_3_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7203__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,4,7204,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",True,success,success,requested_region,True,False,True,227,231,227,237,238,15.866666666666667,-0.06970742344856262,0.08174054324626923,0.0006075873970985413,0.08174054324626923,0.16064089928441924,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_4.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_4_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7204__success.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,5,7205,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.1422625482082367,0.0027675554156303406,0.0037560760974884033,0.0027675554156303406,0.035938529538989634,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_5.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_5_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7205__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,6,7206,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,104,122,104,,450,30.0,-0.12017425894737244,0.09960415214300156,0.003751017153263092,0.09960415214300156,0.2181120268478659,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_6.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_6_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7206__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,7,7207,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,409,,409,,450,30.0,-0.1362755000591278,0.07540328800678253,0.0420689731836319,0.07540328800678253,0.12511732237413256,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_7.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_7_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7207__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,8,7208,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,no_cube_interaction,no cube interaction,neutral_region,False,False,False,,,,,450,30.0,-0.1858791708946228,0.008618444204330444,0.003752976655960083,0.008618444204330444,0.09537337542192854,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_8.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_8_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7208__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,left,9,7209,"Put the rubiks cube to the left of the bowl, not to the right of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,46,48,46,,450,30.0,-0.10995838046073914,0.0030050128698349,0.003754444420337677,0.0030050128698349,0.07682787869577017,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/run_9.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeLeftOfBowlMatchedTask/log_9_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__left__seed-7209__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,0,7200,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,75,376,75,,450,30.0,-0.07247838377952576,0.03737773001194,0.01755250245332718,-0.03737773001194,0.19197814863465285,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_0.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_0_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7200__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,1,7201,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,147,301,147,,450,30.0,-0.10832464694976807,-0.02648739516735077,0.010767214000225067,0.02648739516735077,0.18936145834995233,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_1.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_1_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7201__failure.png
pi05_contrastive_static15,pi05_droid_vla,VLA,contrastive_goal,post_interim_direct_stress,right,2,7202,"Put the rubiks cube to the right of the bowl, not to the left of the bowl",False,picked_never_entered_goal,picked · never entered goal,neutral_region,False,False,True,206,213,206,,450,30.0,-0.15132203698158264,0.006549321115016937,0.011174149811267853,-0.006549321115016937,0.24764031655065602,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/run_2.hdf5,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/RubiksCubeRightOfBowlMatchedTask/log_2_env0.json,/home/ali/projects/RoboLab/output/v1_pi05_contrastive/episode_results.jsonl,artifacts/vla_wam_shared_v1/trajectory_evidence/episodes/pi05_droid_vla__contrastive_goal__right__seed-7202__failure.png
